name,id
Baltimore Spring Creek Productions,16061.0
Nu Image / Millennium Films,25473.0
Lakeshore Entertainment,126.0
Lionsgate,1632.0
Radical Media,11152.0
Miramax Films,14.0
Gener8Xion Entertainment,3957.0
Miramax Films,14.0
Intermedia Films,763.0
Mirage Enterprises,932.0
Paramount Pictures,4.0
Escape Artists,1423.0
Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 2 KG,11930.0
Miramax Films,14.0
Amen Ra Films,421.0
DreamWorks SKG,27.0
Spyglass Entertainment,158.0
Pariah,11733.0
The Mark Gordon Company,1557.0
Fox Atomic,2890.0
20th Century Fox Home Entertainment,3635.0
WWE Studios,10339.0
Midnight Sun Pictures,17887.0
Hammer Film Productions,1314.0
EFTI,3576.0
Exclusive Media Group,11448.0
Overture Films,12807.0
TriStar Pictures,559.0
Sheen Productions,27085.0
Ben-Ami/Leeds Productions,37015.0
New Line Cinema,12.0
Partizan,1784.0
Focus Features,10146.0
,
Worldview Entertainment,9015.0
Anonymous Content,30420.0
MadRiver Pictures,73493.0
Sierra Pictures,78595.0
Surefire Capital,78596.0
Fine Line Features,8.0
Village Roadshow Pictures,79.0
Warner Bros.,6194.0
Double Feature Films,215.0
PeaPie Films,32243.0
3 Arts Entertainment,36390.0
Paramount Pictures,4.0
Miramax Films,14.0
Twentieth Century Fox Film Corporation,306.0
Dune Entertainment,444.0
Baldwin Entertainment Group,2234.0
Hyde Park Entertainment,13816.0
Brass Hat Films,13817.0
Miramax Films,14.0
Hollywood Gang Productions,2994.0
Radar Pictures,14718.0
Crystal Sky Worldwide,4077.0
Triumph Films,23098.0
New Line Cinema,12.0
New Line Cinema,12.0
Universal Pictures,33.0
Universal Pictures,33.0
Ghoulardi Film Company,178.0
Warner Bros.,6194.0
IAC Films,93105.0
,
Screen Gems,3287.0
Mpower Pictures,5294.0
Open Road Films,10427.0
Overnight Films,10808.0
AR Films,11005.0
Aldamisa Entertainment,11006.0
Demarest Films,13241.0
1821 Pictures,14358.0
Quick Draw Productions,25608.0
New Line Cinema,12.0
Hard Eight Pictures,48772.0
Paramount Pictures,4.0
Happy Madison Productions,2608.0
Pelican Productions LLC,3251.0
Newmarket Capital Group,506.0
Goldwyn Films,720.0
The Greenlight Fund,821.0
Thin Man Films,10100.0
Metanoia Films,7075.0
Santa Fé Films,90508.0
Recorded Pictures Company,470.0
The Movie Network,808.0
Millbrook Pictures,2728.0
Prospero Pictures,2844.0
Lago Film,19245.0
Dangerous Method Film AG,78702.0
Thousand Words,380.0
Warner Independent Pictures (WIP),11509.0
Detour Filmproduction,11510.0
Section Eight Productions,14315.0
Fox 2000 Pictures,711.0
Walden Media,10221.0
Boll Kino Beteiligungs GmbH & Co. KG,1062.0
Brightlight Pictures,1063.0
Herold Productions,1064.0
Lionsgate,1632.0
Infogrames Entertainment,2998.0
Summit Entertainment,491.0
Goldsmith-Thomas Productions,2454.0
Walden Media,10221.0
Fine Line Features,8.0
New Line Cinema,12.0
Lou Yi Inc.,839.0
Academy Films,54030.0
March Entertainment,54031.0
Participant Media,6735.0
Imagenation Abu Dhabi FZ,6736.0
FilmNation Entertainment,7493.0
Before the Door Pictures,14861.0
Washington Square Films,14862.0
A24,41077.0
Old Bull Pictures,53656.0
Rhombus Media,164.0
Damberger Film & Cattle Co,16193.0
Whizbang Films,17457.0
Bell Broadcast and New Media Fund,22481.0
Universal Pictures,33.0
Spyglass Entertainment,158.0
Strike Entertainment,655.0
Intermittent Productions,8849.0
Endgame Entertainment,1205.0
Rising Star,1208.0
Killer Films,1422.0
John Wells Productions,1512.0
Dreamachine,2506.0
Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I),7416.0
Grey Water Park Productions,14737.0
John Goldwyn Productions,17594.0
Wells Productions,72153.0
Summit Entertainment,491.0
Intrepid Pictures,1224.0
Film Rites,8083.0
Galavis Film,8084.0
Picture Machine,8085.0
"Fria Luz Del Dia, A.I.E.",23625.0
The Weinstein Company,308.0
Summit Entertainment,491.0
Endgame Entertainment,1205.0
Likely Story,1785.0
Miramax Films,14.0
Studio Ghibli,10342.0
Nibariki,12516.0
Nippon Television Network (NTV),20192.0
,
EMI Films,8263.0
Autonomous,2326.0
UK Film Council,2452.0
Surefire Film Productions,3205.0
Pictures in Paradise,3207.0
Pacific Film and Television Commission,4024.0
Film Consortium,20455.0
National Lottery through UK Film Council,20456.0
Paul Schiff Productions,23596.0
Anthem Productions,50496.0
Paramount Pictures,4.0
Dimension Films,7405.0
Blue Tulip Productions,35304.0
Australian Film Finance Corporation,1380.0
Zero Fiction Film,9206.0
Ming Productions,74695.0
Bluewater Pictures,78322.0
Cheerland Entertainment Organization,86061.0
Miramax Films,14.0
Industry Entertainment,376.0
,
Plan B Entertainment,81.0
Jolie Pas,39443.0
Pellikola,73249.0
Bandai Visual Company,528.0
Sunrise,3153.0
Studio 4°C,11671.0
Bristol Bay Productions,2233.0
Baldwin Entertainment Group,2234.0
Crusader Entertainment,2978.0
Independent Film Channel,4059.0
Peter Newman/Interal,23359.0
The Weinstein Company,308.0
Tig Productions,335.0
Majestic Films International,2630.0
Warner Bros.,6194.0
Newcomm,38178.0
RCS,60546.0
Columbia Pictures Film Production Asia,2798.0
Gaumont,9.0
Canal+,5358.0
France 3 Cinema,16804.0
Centre National de la Cinématographie (CNC),18367.0
Hyde Park Films,1172.0
platinum studios,7218.0
Long Distance Films,7219.0
,
Miramax Films,14.0
Touchstone Pictures,9195.0
The Weinstein Company,308.0
Himenóptero,784.0
First Generation Films,4908.0
Mod Producciones,5444.0
FilmNation Entertainment,7493.0
Telefónica Studios,29564.0
Visualizer Film Productions,2921.0
Taewon Entertainment,3965.0
Icon Productions,152.0
Infinity Features Entertainment,212.0
Irish Dreamtime,597.0
Icon Entertainment International,4564.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Province of British Columbia Film Incentive BC,11567.0
Butterfly Productions,11568.0
Chum Television,11569.0
Industrial Development Corporation of South Africa,564.0
120dB Films,5113.0
The Department of Trade and Industry of South Africa,10884.0
Cinema Management Group,25032.0
The National Film and Video Foundation of SA,25033.0
Wonderful Works,25034.0
Triggerfish Animation,33805.0
Camphor Cinema,82667.0
,
"Weinstein Company, The",7289.0
La Piedra Films,52064.0
Fuego Films,52065.0
Epicentral Studios,52066.0
Nu Image Films,925.0
Winkler Films,8880.0
Millennium Films,10254.0
Survivor Productions,54409.0
Grindstone Entertainment Group,3604.0
Cheetah Vision,5830.0
K5 International,6715.0
Paradox Entertainment,6819.0
Emmett/Furla Films,10405.0
Picture Perfect Corporation,27993.0
Court Five,30023.0
Envision Entertainment,31832.0
Valentina Films,31833.0
Emotion Pictures,741.0
The Mark Gordon Company,1557.0
Class 5 Films,2297.0
Yari Film Group,2448.0
Warner China Film HG Corporation,7999.0
Stratus Film Co.,11027.0
WIP,12259.0
Bob Yari Productions,12260.0
The Colleton Company,12261.0
Dragon Studios,12262.0
Nouvelles Éditions de Films (NEF),753.0
Degeto Film,986.0
Constantin Film Produktion,5755.0
Westdeutscher Rundfunk (WDR),7025.0
Norddeutscher Rundfunk (NDR),7201.0
Bayerischer Rundfunk (BR),7333.0
Dune Films,19477.0
G.T. Film Production,73872.0
Tig Productions,335.0
Majestic Films International,2630.0
Columbia Pictures,5.0
Mosaic Media Group,748.0
Universal Pictures Corporation,42.0
Gaylord Films,5367.0
Warner Bros.,6194.0
Dylan Sellers Productions,8807.0
Clifford Werber Productions,46051.0
Woods Entertainment,979.0
Dimension Films,7405.0
Columbia Pictures Corporation,441.0
Dark Castle Entertainment,1786.0
Warner Bros.,6194.0
13 Ghosts Productions Canada Inc.,23503.0
Hawk Films,88.0
Warner Bros.,6194.0
Peregrine,11272.0
Universal Pictures,33.0
Amblin Entertainment,56.0
U-Drive Productions,20448.0
Dark Castle Entertainment,1786.0
Warner Bros.,6194.0
Lions Gate Films,35.0
Cinestyle Media Group,74413.0
Mandate Pictures,771.0
Bona Fide Productions,2570.0
Echo Films,7382.0
Twentieth Century Fox Film Corporation,306.0
Robert Simonds Productions,3929.0
Mediastream Dritte Film GmbH & Co. Beteiligungs KG,19352.0
Corrino Media Corporation,7178.0
Corsan,7299.0
Staccato Films,7300.0
Destination Films,769.0
Isle of Man Film,2268.0
Britt Allcroft Productions,37618.0
Penn Station Entertainment,4916.0
Participant Media,6735.0
Imagenation Abu Dhabi FZ,6736.0
Overture Films,12807.0
Studio Ghibli,10342.0
Focus Films,1268.0
Sil-Metropole Organisation,5686.0
Edko Films,10284.0
Dino De Laurentiis Company,10308.0
Studio Babelsberg,264.0
Fox 2000 Pictures,711.0
Sunswept Entertainment,5219.0
"Summit Entertainment, LLC",3250.0
Alloy Entertainment,10067.0
Goldcrest Pictures,11843.0
Universal Pictures,33.0
Spyglass Entertainment,158.0
Octagon Films,1266.0
BenderSpink,6363.0
Birnbaum / Barber Productions,58262.0
Paramount Pictures,4.0
Samuel Bronston Productions,10253.0
Imagine Entertainment,23.0
Rogue Pictures,134.0
Relativity Media,7295.0
Internationale Filmproduktion Blackbird Dritte,19855.0
Gran Via Productions,2605.0
Walden Media,10221.0
Lemodeln Model & Talent Agency,59391.0
Warner Bros. Family Entertainment,3592.0
Fine Line Features,8.0
CiBy 2000,7832.0
Sandcastle 5 Productions,37163.0
Likely Story,1785.0
Platinum Dunes,2481.0
Dimension Films,7405.0
Metro-Goldwyn-Mayer (MGM),8411.0
Radar Pictures,14718.0
Beverly Detroit,267.0
Propaganda Films,278.0
Clinica Estetico,1274.0
Intermedia,8856.0
Good Machine,10565.0
Magnet Productions,23227.0
Universal Pictures,33.0
Atmosphere Entertainment MM,2995.0
Romero-Grunwald Productions,55518.0
Exception Wild Bunch,55519.0
Sun Entertainment Culture,20542.0
Universe Entertainment,20543.0
Universal Pictures,33.0
Summit Entertainment,491.0
Rhino Films,1591.0
Fear and Loathing LLC,53460.0
Shark Productions,53461.0
Media Rights Capital,2531.0
Lin Pictures,2723.0
Warner Bros.,6194.0
Wintergreen Productions,11845.0
Lynda Obst Productions,13769.0
1821 Pictures,14358.0
Radar Pictures,14718.0
Universal Pictures,33.0
Point Grey Pictures,16615.0
Good Universe,17393.0
New Line Cinema,12.0
Dark Horse Entertainment,552.0
Gracie Films,18.0
Twentieth Century Fox Film Corporation,306.0
American Entertainment Partners II L.P.,21451.0
Twentieth Century Fox Film Corporation,306.0
Four By Two Productions,20567.0
Marc Platt Productions,2527.0
Metro-Goldwyn-Mayer (MGM),8411.0
Paramount Pictures,4.0
Lakeshore Entertainment,126.0
Firm Films,1838.0
Screen Gems,3287.0
Happy Madison Productions,2608.0
Quinta Communications,6370.0
Touchstone Pictures,9195.0
Stoney Lake Entertainment,16558.0
Fox 2000 Pictures,711.0
Metro-Goldwyn-Mayer (MGM),8411.0
Columbia Pictures,5.0
Triptych Pictures,14722.0
Dimension Films (US version),71989.0
New Line Cinema,12.0
Capella International,594.0
Eric's Boy,595.0
Universal Pictures,33.0
Playtone,4171.0
HBO Films,7429.0
Gold Circle Films,12026.0
Fox 2000 Pictures,711.0
Color Force,5420.0
Twentieth Century Fox Film Corporation,306.0
Lawrence Gordon Productions,840.0
Davis Entertainment,1302.0
Silver Pictures,1885.0
Amercent Films,5263.0
American Entertainment Partners L.P.,5264.0
Warner Bros.,6194.0
Alliance Films,2514.0
Paramount Pictures,4.0
Broadway Video,1756.0
M.G. Films,89094.0
Timnick Films,679.0
Blue Gardenia Productions,3983.0
Touchstone Pictures,9195.0
Tatiale Films,12207.0
USA Films,987.0
American Zoetrope,70.0
TriStar Pictures,559.0
Worldview Entertainment,9015.0
New Regency Pictures,10104.0
TSG Entertainment,22213.0
Le Grisbi Productions,47169.0
M Productions,52660.0
Perdido Productions,12966.0
Universal Pictures,33.0
StudioCanal,694.0
Sidney Kimmel Entertainment,737.0
Working Title Films,10163.0
Universal Pictures,33.0
Marc Platt Productions,2527.0
NuAmerica Entertainment,41963.0
Hollywood Pictures,915.0
AVCO Embassy Pictures,494.0
EDI,495.0
Debra Hill Productions,498.0
Mandalay Pictures,551.0
TriStar Pictures,559.0
Brookwell-McNamara Entertainment,3235.0
FilmDistrict,7263.0
Affirm Films,10156.0
Paramount Pictures,4.0
Filmways Productions,73862.0
Legendary Pictures,923.0
De Line Pictures,2609.0
De Laurentiis Entertainment Group,499.0
United Artists,60.0
Universal Pictures,33.0
Stuber Productions,4403.0
Camp / Thompson Pictures,4404.0
Relativity Media,7295.0
Scion Films,7419.0
Traveling Film Productions,11953.0
Paramount Pictures,4.0
Amblin Entertainment,56.0
United Artists,60.0
Lakeshore Entertainment,126.0
Metro-Goldwyn-Mayer (MGM),8411.0
Fox Searchlight Pictures,43.0
Warner Bros.,6194.0
Cloud Eight Films,6708.0
Pathé,7981.0
Film4,9349.0
Everest Entertainment,10892.0
HandMade Films,20076.0
DreamWorks SKG,27.0
Columbia Pictures,5.0
Imagine Entertainment,23.0
Groundswell Productions,4205.0
CBS Films,5490.0
Fox 2000 Pictures,711.0
Mad Chance,1757.0
Nimbus Film Productions,11672.0
Mediastream Dritte Film GmbH & Co. Beteiligungs KG,19352.0
Splendid Productions,23790.0
New Line Cinema,12.0
Universal Pictures,33.0
Scott Rudin Productions,258.0
Legendary Pictures,923.0
The Mark Gordon Company,1557.0
Management 360,4220.0
Cloud Eight Films,6708.0
Ingenious Film Partners,289.0
1492 Pictures,436.0
Fox Atomic,2890.0
Dune Entertainment III,6332.0
Bece Canada Productions,11755.0
Dimension Films,7405.0
ITC Entertainment,1584.0
Columbia Pictures,5.0
Merlin Films,3201.0
Cinema 77,1819.0
Dark Castle Entertainment,1786.0
Signature Pictures,2982.0
After Dark Films,3608.0
Silver Reel,12075.0
Saints LA,19719.0
Bomar OOD,28176.0
thefyzz,36109.0
Dunulf Productions,68548.0
Emmitt Productions Limited,68549.0
ADF Acquisitions,68550.0
Fox Searchlight Pictures,43.0
Good Machine,10565.0
Canal+ Droits Audiovisuels,53473.0
Castle Rock Entertainment,97.0
Envision Entertainment,31832.0
ASIG Productions,32245.0
Columbia Pictures,5.0
Weintraub Entertainment Group,6313.0
Serendipity Point Films,805.0
Metro-Goldwyn-Mayer (MGM),8411.0
Producers Sales Organization (PSO),11670.0
Jonesfilm,22297.0
Galactic Films,22298.0
Triple Ajaxxx,22299.0
Paramount Pictures,4.0
Walt Disney Productions,3166.0
Zephyr Films,16923.0
Egoli Tossell Film,44224.0
Touchstone Pictures,9195.0
Mr. Mudd Production,2130.0
Indian Paintbrush,9350.0
Right of Way Films,32157.0
Kinokompaniya CTB,886.0
X-Filme Creative Pool,1972.0
Andreevsky Flag Film Company,11996.0
Kinofabrika,16522.0
Eurasia Film Production,16524.0
StudioCanal,694.0
Dark Castle Entertainment,1786.0
Toff Guy Films,2900.0
Warner Bros.,6194.0
Golden Harvest Company,2521.0
Northshore Investments Ltd.,16379.0
Castle Rock Entertainment,97.0
Turner Pictures (I),6189.0
Great Scott Productions Pty. Ltd.,2814.0
Warner Bros.,6194.0
Faliro House Productions,19246.0
Tri-State Pictures,50914.0
DreamWorks SKG,27.0
Granada Film Productions,247.0
Perdido Prod.,291.0
Canal+,5358.0
Archer Street Productions,1471.0
Lionsgate,1632.0
Pictures in Paradise,3207.0
Silver Reel,12075.0
Latitude Media,15577.0
Thai Occidental Productions,15578.0
Les Films du Losange,223.0
Wega Film,224.0
Lucky Red,779.0
X-Filme Creative Pool,1972.0
,
New Century Entertainment Corporation,10165.0
Alliance Entertainment,10166.0
Turbo Productions,59346.0
Castle Rock Entertainment,97.0
Darkwoods Productions,3982.0
Exclusive Media Group,11448.0
Picturehouse Entertainment,11486.0
Senator Entertainment Co,3319.0
Egoli Tossell Film AG,2254.0
Canal+,5358.0
Arte France,6111.0
Films en Stock,11394.0
Central-Europa Film,2195.0
Canal+,5358.0
TF1 International,7799.0
Morena Films,10031.0
Lumiere,11444.0
LeBrocquy Fraser Productions,21605.0
Better Wide,21606.0
Filmax,3631.0
Silver Lion Films,11601.0
Televisa S.A. de C.V.,55465.0
Arco Films S.L,55776.0
Hool/Macdonald Productions,55777.0
Producciones San Patricia,55778.0
Dead Films,2482.0
Laurel Entertainment,2483.0
Toei,5822.0
Patriot Pictures,2373.0
Vallelonga Productions,3084.0
Vengeance is Mine Productions,73316.0
Hannibal Classics,76777.0
Onyx Films,2203.0
Backup Films,5381.0
France2 Cinéma,7089.0
Centre National de la Cinématographie (CNC),18367.0
Famous Films (II),3418.0
Metro-Goldwyn-Mayer (MGM),8411.0
Dino De Laurentiis Company,10308.0
First Generation Films,4908.0
Antena 3 Films,6538.0
Televisió de Catalunya TV3,6778.0
Canal+ España,9335.0
Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA),9974.0
Millennium Films,10254.0
Nostromo Pictures,11068.0
Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),16055.0
Cindy Cowan Entertainment,22862.0
La Sexta,22863.0
Attitude Pinículas y Films A.I.E.,58260.0
Columbia Pictures,5.0
Apatow Productions,10105.0
Lions Gate Films,35.0
"Tyler Perry Company, The",3096.0
Copperheart Entertainment,5106.0
Entertainment One,8147.0
Dark Hero Studios,49925.0
Summit Entertainment,491.0
Offspring Entertainment,2378.0
Touchstone Pictures,9195.0
The Weinstein Company,308.0
Kanbar Entertainment,7580.0
Blue Yonder Films,49126.0
Lions Gate Films,35.0
United Artists,60.0
Industrial Development Corporation of South Africa,564.0
Endgame Entertainment,1205.0
Miracle Pictures,2760.0
Sixth Sense Productions,7495.0
Mikado Film,11912.0
Inside Track Films,19834.0
Twentieth Century Fox Film Corporation,306.0
Dune Entertainment,444.0
Anka Film,867.0
EuropaCorp,6896.0
Daybreak Productions,11746.0
Prime Universe Productions,11747.0
Fox Searchlight Pictures,43.0
Malvern Pictures,85720.0
Grindstone Entertainment Group,3604.0
Emmett/Furla Films,10405.0
Oasis Films,33831.0
Aperture Entertainment,33832.0
,
Cruise/Wagner Productions,44.0
Canal Plus,104.0
Sogecine,692.0
Las Producciones del Escorpion,778.0
Lucky Red,779.0
Dimension Films,7405.0
Miramax,53009.0
Twentieth Century Fox Film Corporation,306.0
SLM Production Group,396.0
Brandywine Productions,19747.0
Warner Bros.,6194.0
Columbia Pictures Corporation,441.0
Mandalay Entertainment,1236.0
Summer Knowledge LLC,1464.0
Twentieth Century Fox Film Corporation,306.0
WideAwake,28787.0
Genre Films,28788.0
Fox Searchlight Pictures,43.0
Michael London Productions,1187.0
Sideways Productions Inc.,12157.0
Broken Lizard Industries,2773.0
Compass International Pictures,14323.0
Falcon International Productions,22814.0
Jim Henson Pictures,6255.0
Metro-Goldwyn-Mayer (MGM),8411.0
Universal,6292.0
Universal Pictures,33.0
StudioCanal,694.0
Relativity Media,7295.0
Scion Films,7419.0
Working Title Films,10163.0
Lionsgate,1632.0
Twisted Pictures,2061.0
Serendipity Productions,6680.0
Miramax Films,14.0
Universal Pictures,33.0
Working Title Films,10163.0
Paramount Pictures,4.0
SNL Studios,2822.0
CBS Films,5490.0
Mel's Cite du Cinema,54502.0
Storefront Films,60600.0
Fox Searchlight Pictures,43.0
Dune Entertainment,444.0
Major Studio Partners,445.0
Craven-Maddalena Films,1600.0
Paramount Pictures,4.0
Happy Madison Productions,2608.0
Walt Disney Pictures,2.0
Mayhem Pictures,22881.0
Cube Vision,2780.0
Sweepstake Productions,49966.0
Warner Bros.,6194.0
Brownstone Productions,12365.0
Tollin/Robbins Productions,2184.0
Warner Bros.,6194.0
Paramount Pictures,4.0
Dimension Films,7405.0
Focus Features,10146.0
Good Machine,10565.0
Radar Pictures,14718.0
Parallel Pictures,18575.0
Columbia Pictures,5.0
Children's Television Workshop,5061.0
Jim Henson Pictures,6255.0
Nu Image Films,925.0
Langley Productions,2435.0
Thunder Road Productions,4654.0
Fuqua Films,8151.0
Millennium Films,10254.0
Allied Artists Pictures,4928.0
Samuel Bronston Productions,10253.0
TriStar Pictures,559.0
Ghost House Pictures,768.0
FilmDistrict,7263.0
Fox Searchlight Pictures,43.0
26 Films,2157.0
Universal Pictures,33.0
Depth of Field,1473.0
Cannon Films,4110.0
Warner Bros.,6194.0
London-Cannon Films,6231.0
Golan-Globus Productions,13549.0
MTV Films,746.0
Téléfilm Canada,806.0
Celluloid Dreams,860.0
Astral Media,2743.0
Canadian Film or Video Production Tax Credit (CPTC),8582.0
Corus Entertainment,11550.0
Movie Central Network,11551.0
Chum Television,11569.0
Ontario Media Development Corporation (OMDC),11576.0
"Movie Network, The (TMN)",11635.0
Shaw Rocket Fund,12116.0
Canadian Television Fund,20170.0
Harold Greenberg Fund,22208.0
Sienna Films,23486.0
Ontario Film and Television Tax Credit (OFTTC),54606.0
Canada Television and Cable Production Fund License Program (CTCPF),57498.0
International Production Company,1507.0
True Grit Productions,2227.0
Zero Gravity Management,5357.0
Pierce/Williams Entertainment,18621.0
Dean River Productions,3915.0
Bobby Jones Films LLC,11144.0
LIFE(n),11145.0
McDongall Films,11146.0
HandMade Films,20076.0
"Vista Organisation, The",94714.0
Michael London Productions,1187.0
Stillking Films,11345.0
Bob Yari Productions,12260.0
Bull's Eye Entertainment,25432.0
Contagious Entertainment,52740.0
Revolution Sun Studios,76043.0
American Filmworks,8310.0
Jerry Bruckheimer Films,130.0
Touchstone Pictures,9195.0
Nexus Factory,7561.0
uFilm,8676.0
Jaguar Films,10497.0
Umedia,19037.0
Chapter 2,20339.0
Roxbury,63810.0
Universal Pictures,33.0
Destination Films,769.0
Persistent Entertainment,810.0
Wild Bunch,856.0
Cherry Road Films LLC,1700.0
MHF Zweite Academy Film,8848.0
Darko Entertainment,12622.0
Academy Films,54030.0
Eden Roc Productions,87783.0
Futurikon,2613.0
Twentieth Century Fox Film Corporation,306.0
StudioCanal,694.0
Dark Castle Entertainment,1786.0
Warner Bros.,6194.0
Studio Babelsberg Motion Pictures,37826.0
Columbia Pictures,5.0
Imagine Entertainment,23.0
River Road Entertainment,1246.0
Edward R. Pressman Film,6455.0
Iron Film,36650.0
Twentieth Century Fox Film Corporation,306.0
Columbia Pictures Corporation,441.0
Mirage Enterprises,932.0
Ecosse Films,1267.0
2 Entertain,2689.0
Bueprint Pictures,6342.0
Morgan Creek Productions,10210.0
Clifford Werber Productions,46051.0
SW7D Productions,46052.0
DreamWorks SKG,27.0
Cobalt Media Group,18619.0
Bisgrove Entertainment,59951.0
Touchstone Pictures,9195.0
Silver Screen Partners IV,10282.0
New Line Cinema,12.0
Motion Picture Corporation of America (MPCA),11061.0
Castle Rock Entertainment,97.0
Nelson Entertainment,365.0
Twentieth Century Fox Film Corporation,306.0
DreamWorks SKG,27.0
The Montecito Picture Company,2364.0
Paramount Pictures,4.0
MTV Films,746.0
France 3 Cinéma,591.0
La Petite Reine,1992.0
Studio 37,2577.0
uFilm,8676.0
Jouror Productions,12391.0
La Classe Américaine,50630.0
JD Prod,71510.0
Rogue Pictures,134.0
Phantom Four,423.0
Platinum Dunes,2481.0
Relativity Media,7295.0
Scott Rudin Productions,258.0
Indian Paintbrush,9350.0
Focus Features,10146.0
American Empirical Pictures,23449.0
Moonrise,25626.0
New Line Cinema,12.0
Next Entertainment,1633.0
Platinum Dunes,2481.0
Vortex/Henkel/Hooper,23653.0
Texas Chainsaw Productions,56620.0
Focus Features,10146.0
Columbia Pictures,5.0
Revolution Studios,497.0
Happy Madison Productions,2608.0
Estudios Picasso,2029.0
Esperanto Filmoj,7470.0
Tequila Gang,11628.0
Village Roadshow Pictures,79.0
NPV Entertainment,172.0
Robert Simonds Productions,3929.0
Warner Bros.,6194.0
Spot Pictures,76292.0
Columbia Pictures,5.0
New Deal Productions,1947.0
Vertigo Entertainment,829.0
Screen Gems,3287.0
Columbia Pictures,5.0
Happy Madison Productions,2608.0
Stone Group Pictures,3470.0
Universal Pictures,33.0
Big Talk Productions,443.0
StudioCanal,694.0
GAGA,3656.0
Working Title Films,10163.0
New Line Cinema,12.0
The Weinstein Company,308.0
Gravier Productions,1824.0
Antena 3 Films,6538.0
Televisió de Catalunya (TV3),8530.0
Antena 3 Televisión,11737.0
Mediapro,12010.0
Danmarks Radio (DR),119.0
Telepool,823.0
AMC Pictures,2800.0
TV4 Sweden,2802.0
SF Norge,2888.0
Molinare Studios,4250.0
Yleisradio (YLE),5975.0
Svensk Filmindustri (SF),6181.0
Juonifilmi,9375.0
TV2 Norge,11682.0
Film i Väst,17513.0
Soundchef Studios,18843.0
Arion Communications Ltd.,22675.0
Dagsljus Filmequipment,22676.0
Sheba Films,24991.0
Sandline Production,24992.0
Europa Film Sound Production,24993.0
Punch 21 Productions,13158.0
Pandora Filmproduktion,254.0
John Wells Productions,1512.0
Gaylord Films,5367.0
Warner Bros.,6194.0
Oleandor Productions,12426.0
Dune Entertainment,444.0
Fox Atomic,2890.0
Code Entertainment,14589.0
Neverland Films,37498.0
Orion Pictures,41.0
Summit Entertainment,491.0
Golden Mean,1867.0
Focus Features,10146.0
Radar Pictures,14718.0
Weintraub Entertainment Group,6313.0
The Catalina Production Group,6314.0
TriStar Pictures,559.0
Clinica Estetico,1274.0
Columbia Pictures,5.0
Centropolis Film Productions,620.0
Cookout Productions,3494.0
Palladium Productions,2379.0
American International Pictures (AIP),9266.0
Meteor Joint Venture,33304.0
Hollywood Pictures,915.0
Beacon Pictures,10157.0
Seven Arts Pictures,14159.0
DreamWorks SKG,27.0
New Line Cinema,12.0
Base 12 Productions,3242.0
Corrupter Production Service Ltd.,90195.0
Takoma Entertainment,90196.0
KISS Nation,90197.0
Davis-Panzer Productions,2737.0
Thorn EMI Screen Entertainment,6179.0
DreamWorks SKG,27.0
Neal Street Productions,1522.0
DreamWorks Pictures,7293.0
Province of British Columbia Production Services Tax Credit,12200.0
Quincy Jones-David Salzman Entertainment,2554.0
Warner Bros.,6194.0
DC Entertainment,9993.0
Kingsgate Films,770.0
Worldview Entertainment,9015.0
Sony Pictures Classics,58.0
Shanghai Film Group,3407.0
Merchant Ivory Productions,20740.0
Cloud Eight Films,6708.0
Pathé,7981.0
Decibel Films,8286.0
Film4,9349.0
Metro-Goldwyn-Mayer (MGM),8411.0
Centre National de la Cinématographie,310.0
TF1 Films Productions,356.0
Pathé Renn Productions,866.0
Hirsch,2355.0
Canal+,5358.0
CinéCinéma,6301.0
Région Nord-Pas-de-Calais,11434.0
Les Productions du Chicon,11544.0
Centre Régional des Ressources Audiovisuelles (CRRAV),11545.0
,
BIM Distribuzione,225.0
Wild Bunch,856.0
Lucky Monkey Pictures,11093.0
Red Hour Films,12178.0
Grand Army Entertainment,1843.0
Scion Films,7419.0
Inferno Distribution,11278.0
Stage 6 Films,11341.0
Hachiko,66327.0
Opperman Viner Chrystyn Entertainment,66328.0
Eskwad,616.0
M6 Films,1115.0
Canal+,5358.0
Pathé,7981.0
Ciné+,23616.0
Lobster Tree,34044.0
W9,34774.0
The Javelina Film Company,2322.0
EuropaCorp,6896.0
Ithaca Pictures,11765.0
Warner Bros.,6194.0
Morgan Creek Productions,10210.0
Alliance Atlantis Communications,803.0
Serendipity Point Films,805.0
Ego Film Arts,12800.0
,
Sidney Kimmel Entertainment,737.0
Greenestreet Films,2150.0
Longfellow Pictures,8802.0
Bonnie Timmermann Productions,68097.0
Canal Plus,104.0
TF1 Films Productions,356.0
Tobis,480.0
Destiny,963.0
EuropaCorp,6896.0
Universal Pictures,33.0
Paramount Pictures,4.0
Eddie Murphy Productions,30.0
Twentieth Century Fox Film Corporation,306.0
Hughes Entertainment,477.0
Touchstone Pictures,9195.0
Interscope Communications,10201.0
Columbia Pictures Corporation,441.0
Mirage Enterprises,932.0
Punch Productions,2154.0
Delphi Films,4267.0
The Criterion Collection,10932.0
Paramount Pictures,4.0
Sony Pictures Classics,58.0
China Film Co-Production Corporation,2269.0
Columbia Pictures Film Production Asia,2798.0
